जिज्ञासा	d͡ʒ ɪ ɡ j ɑː s ɑː
स्वामित्व	s ʋ ɑː m ɪ t̪ ʋ
इंजीनियरी	ɪ ɲ d͡ʒ iː n iː j ə ɾ iː
कैंडी	k ɛː n ɖ iː
जीतना	d͡ʒ iː t̪ n ɑː
परिपाटी	p ə ɾ ɪ p ɑː ʈ iː
ट्यूनिशिया	ʈ j uː n ɪ ʃ iː j ɑː
गिरगिट	ɡ ɪ ɾ ɡ ɪ ʈ
ऊदबिलाव	uː d̪ b ɪ l ɑː ʋ
इस्तीफ़ा	ɪ s t̪ iː f ɑː
विनती	ʋ ɪ n t̪ iː
बहलाना	b ɛː ʱ l ɑː n ɑː
ओछा	oː t͡ʃʰ ɑː
पशु	p ə ʃ uː
ऋणदाता	ɾ ɪ n d̪ ɑː t̪ ɑː
भ्रष्टाचार	b ʱ ɾ ə ʃ ʈ ɑː t͡ʃ ɑː ɾ
रैनबसेरा	ɾ ɛː n b ə s eː ɾ ɑː
पुराण	p ʊ ɾ ɑː n
उन्हें	ʊ n ɦ ẽ
अनुस्वार	ə n ʊ s ʋ ɑː ɾ
पाटन	p ɑː ʈ ə n
बयालीस	b ə j ɑː l iː s
बाँस	b ɑ̃ː s
मेहनत	m eː ʱ n ə t̪
बंबई	b ə m b ə iː
परछाईं	p ə ɾ t͡ʃʰ ɑː ĩː
शृंखला	ʃ ɾ ɪ ŋ kʰ l ɑː
लौंडा	l ɔː n ɖ ɑː
पंचशील	p ə ɲ t͡ʃ ʃ iː l
साज़िश	s ɑː z ɪ ʃ
संबोधित	s ə m b oː d̪ ʱ ɪ t̪
पलक	p ə l ə k
शक्य	ʃ ə k j
पलटवार	p ə l ə ʈ ʋ ɑː ɾ
प्रधानाचार्य	p ɾ ə d̪ ʱ ɑː n ɑː t͡ʃ ɑː ɾ j
पताका	p ə t̪ ɑː k ɑː
बस्ता	b ə s t̪ ɑː
परे	p ə ɾ eː
चाव	t͡ʃ ɑː ʋ
वर्ण	ʋ ə ɾ n
विकिमीडिया	ʋ ɪ k ɪ m iː ɖ iː j ɑː
गैंडा	ɡ ɛː n ɖ ɑː
अपरिचित	ə p ə ɾ ɪ t͡ʃ ɪ t̪
बड़बड़ाना	b ə ɽ b ə ɽ ɑː n ɑː
कछारी	k ə t͡ʃʰ ɑː ɾ iː
भर	b ʱ ə ɾ
निस्सार	n ɪ s s ɑː ɾ
आक्रामक	ɑː k ɾ ɑː m ə k
मटका	m ə ʈ k ɑː
टिकना	ʈ ɪ k n ɑː
हिमस्खलन	ɦ ɪ m s kʰ ə l ə n
गरेबान	ɡ ə ɾ eː b ɑː n
इजाज़त	ɪ d͡ʒ ɑː z ə t̪
जून	d͡ʒ uː n
उफ़	ʊ f
खेद	kʰ eː d̪
मूलतः	m uː l t̪ əʰ
लाभदायक	l ɑː b ʱ d̪ ɑː j ə k
चढ़ाई	t͡ʃ ə ɽ ʱ ɑː iː
ईर्ष्या	iː ɾ ʃ j ɑː
हैज़ा	ɦ ɛː z ɑː
धुलना	d̪ ʱ ʊ l n ɑː
इकनाली	ɪ k n ɑː l iː
स्नातकोत्तर	s n ɑː t̪ ə k oː t̪ t̪ ə ɾ
पपनी	p ə p n iː
अस्पृश्य	ə s p ɾ ɪ ʃ j ə
आस	ɑː s
कटहल	k ə ʈʰ ə l
अप्रकाशित	ə p ɾ ə k ɑː ʃ ɪ t̪
गाँडू	ɡ ɑ̃ː ɖ uː
सीनेट	s iː n eː ʈ
कामोन्माद	k aː m o n̪ m aː d̪
ग्वाला	ɡ ʋ ɑː l ɑː
विरोध	ʋ ɪ ɾ oː d̪ ʱ
बवाल	b ə ʋ ɑː l
लिस्ट	l ɪ s ʈ
चश्मा	t͡ʃ ə ʃ m ɑː
क्षेत्रीय	k ʃ eː t̪ ɾ iː j
प्राप्ति	p ɾ ɑː p t̪ iː
खादी	kʰ ɑː d̪ iː
अनुपात	ə n ʊ p ɑː t̪
अक्स	ə k s
फिटकरी	pʰ ɪ ʈ k ə ɾ iː
जर्जर	d͡ʒ ə ɾ d͡ʒ ə ɾ
घुटना	ɡ ʱ ʊ ʈ n ɑː
इज़हार	ɪ z ɦ ɑː ɾ
वियतनाम	ʋ iː j ə t̪ n ɑː m
छुपना	t͡ʃʰ ʊ p n ɑː
अति	ə t̪ iː
यांत्रिक	j ɑː n t̪ ɾ ɪ k
भगवा	b ʱ ə ɡ ʋ ɑː
लब	l ə b
अजगर	ə d͡ʒ ɡ ə ɾ
तीर	t̪ iː ɾ
जिन	d͡ʒ ɪ n
सर्किल	s ə ɾ k ɪ l
उंगली	ʊ ŋ ɡ l iː
ग्राहक	ɡ ɾ ɑː ɦ ə k
उन्मूलन	ʊ n m uː l ə n
मेवा	m eː ʋ ɑː
बर्मिंघम	b ə ɾ m ɪ ŋ ɡ ʱ ə m
छियासी	t͡ʃʰ iː j ɑː s iː
ईसाई	iː s ɑː iː
व्यायाम	ʋ j ɑː j ɑː m
प्रतिस्पर्धा	p ɾ ə t̪ ɪ s p ə ɾ d̪ ʱ ɑː
सुकून	s ʊ k uː n
लड़की	l ə ɽ k iː
कार्यसमिति	k ɑː ɾ j s ə m ɪ t̪ iː
अंशतः	ə n ʃ t̪ əʰ
त्रिभुज	t̪ ɾ ɪ b ʱ ʊ d͡ʒ
पारसेक	p ɑː ɾ s eː k
प्रोस्टेट	p ɾ oː s ʈ eː ʈ
हस्तक्षेप	ɦ ə s t̪ ə k ʃ eː p
नेस्तनाबूद	n eː s t̪ ə n ɑː b uː d̪
धरोहर	d̪ ʱ ə ɾ oː ɦ ə ɾ
अक्खा	ə k kʰ ɑː
आलपीन	ɑː l p iː n
प्रकांड	p ɾ ə k ɑː n ɖ
गोंद	ɡ oː n d̪
इमारत	ɪ m ɑː ɾ ə t̪
युद्ध	j ʊ d̪ d̪ ʱ
सुबोध	s ʊ b oː d̪ ʱ
बारहखड़ी	b ɑː ɾ ɛː ʱ kʰ ə ɽ iː
ऊब	uː b
निराहार	n ɪ ɾ ɑː ɦ ɑː ɾ
इससे	ɪ s s eː
झमेला	d͡ʒ ʱ ə m eː l ɑː
हताशा	ɦ ə t̪ ɑː ʃ ɑː
पीला	p iː l ɑː
पौधा	p ɔː d̪ ʱ ɑː
पसली	p ə s l iː
कुंजी	k ʊ ɲ d͡ʒ iː
यिर्मियाह	j ɪ ɾ m i j a ɦ
घना	ɡ ʱ ə n ɑː
शरणार्थी	ʃ ə ɾ n ɑː ɾ t̪ʰ iː
कम्बोडिया	k ə m b oː ɖ iː j ɑː
सहभागी	s ɛː ʱ b ʱ ɑː ɡ iː
सिर	s ɪ ɾ
फुसफुसाना	pʰ ʊ s pʰ ʊ s ɑː n ɑː
समर्पण	s ə m ə ɾ p ə n
अलापना	ə l ɑː p n ɑː
हिस्सेदारी	ɦ ɪ s s eː d̪ ɑː ɾ iː
सदाबहार	s ə d̪ ɑː b ə ɦ ɑː ɾ
पिछड़ा	p ɪ t͡ʃʰ ɽ ɑː
ज़िक्र	z ɪ k ɾ
काँख	k ɑ̃ː kʰ
नी	n iː
चंद्रग्रहण	t͡ʃ ə n d̪ ɾ ə ɡ ɾ ɛː ʱ n
अंटार्कटिका	ə n ʈ ɑː ɾ k ʈ ɪ k ɑː
सर्वोच्च	s ə ɾ ʋ oː t͡ʃ t͡ʃ
हीन	ɦ iː n
ताकि	t̪ ɑː k iː
पिंजड़ा	p ɪ ɲ d͡ʒ ɽ ɑː
पाठ्यपुस्तक	p ɑː ʈʰ j ə p ʊ s t̪ ə k
सरकार	s ə ɾ k ɑː ɾ
क्योटो	k j oː ʈ oː
छोरी	t͡ʃʰ oː ɾ iː
पीना	p iː n̪ ɑː
प्याऊ	p j ɑː uː
उपजना	ʊ p ə d͡ʒ n ɑː
शलभ	ʃ ə l ə b ʱ
ऊनी	uː n iː
रसना	ɾ ə s n ɑː
पाशा	p ɑː ʃ ɑː
मतलब	m ə t̪ l ə b
चीन	t͡ʃ iː n
अलबम	ə l b ə m
वाष्पीकरण	ʋ ɑː ʃ p iː k ə ɾ ə n
बाज़ू	b ɑː z uː
नारीत्व	n ɑː ɾ iː t̪ ʋ
बाटना	b ɑː ʈ n ɑː
ईश	iː ʃ
स्मार्टफ़ोन	s m ɑː ɾ ʈ f oː n
मूँग	m ũː ɡ
मनोविदलता	m ə n oː ʋ ɪ d̪ ə l t̪ ɑː
उत्पादन	ʊ t̪ p ɑː d̪ ə n
मटर	m ə ʈ ə ɾ
नशा	n ə ʃ ɑː
अतिशयोक्ति	ə t̪ ɪ ʃ j oː k t̪ iː
जस्ता	d͡ʒ ə s t̪ ɑː
प्रबंधक	p ɾ ə b ə n d̪ ʱ ə k
भांग	b ʱ ɑː ŋ ɡ
सचित्र	s ə t͡ʃ ɪ t̪ ɾ
पंखा	p ə ŋ kʰ ɑː
बाँह	b ɑ̃ː ʱ
ठेला	ʈʰ eː l ɑː
इलेक्ट्रॉन	ɪ l eː k ʈ ɾ ɔː n
लोचा	l oː t͡ʃ ɑː
सूचक	s uː t͡ʃ ə k
टपोरी	ʈ ə p oː ɾ iː
नहाना	n ə ɦ ɑː n ɑː
पंक्ति	p ə ŋ k t̪ iː
अग्निशस्त्र	ə ɡ n iː ʃ ə s t̪ ɾ
सप्तक	s ə p t̪ ə k
संतोषी	s ə n t̪ oː ʃ iː
चोखा	t͡ʃ oː kʰ ɑː
जाल	d͡ʒ ɑː l
स्वस्तिक	s ʋ ə s t̪ ɪ k
अर्ध	ə ɾ d̪ ʱ
अयोध्या	ə j oː d̪ ʱ j ɑː
छर्रा	t͡ʃʰ ə ɾ ɾ ɑː
गत	ɡ ə t̪
मंसब	m ə n s ə b
नैन	n ɛː n
संरक्षणवाद	s ə n ɾ ə k ʃ ə n ʋ ɑː d̪
इरादा	ɪ ɾ ɑː d̪ ɑː
तृष्णा	t̪ ɾ ɪ ʃ n ɑː
आंगन	ɑː ŋ ɡ ə n
अदाकार	ə d̪ ɑː k ɑː ɾ
शादी	ʃ ɑː d̪ iː
क्षण	k ʃ ə n
अमानत	ə m ɑː n ə t̪
ज़र्रा	z ə ɾ ɾ ɑː
अजेंडा	ə d͡ʒ eː n ɖ ɑː
सृष्टि	s ɾ ɪ ʃ ʈ iː
बचना	b ə t͡ʃ n ɑː
ज़लज़ला	z ə l z ə l ɑː
धनुर्विद्या	d̪ ʱ ə n ʊ ɾ ʋ ɪ d̪ j ɑː
अनुभवी	ə n ʊ b ʱ ə ʋ iː
बरामद	b ə ɾ ɑː m ə d̪
सरी	s ə ɾ iː
साँई	s ɑ̃ː iː
सुल्टाना	s ʊ l ʈ ɑː n ɑː
मान्यता	m ɑː n j ə t̪ ɑː
परवाज़	p ə ɾ ʋ ɑː z
पट्टी	p ə ʈ ʈ iː
दिव्यांग	d̪ ɪ ʋ j ɑː ŋ ɡ
द्रविड़	d̪ ɾ ə ʋ ɪ ɽ
अमल	ə m ə l
जकार्ता	d͡ʒ ə k ɑː ɾ t̪ ɑː
प्रचंड	p ɾ ə t͡ʃ ə n ɖ
ज़ात	z ɑː t̪
आज़र्बैजान	ɑː z ə ɾ b ɛː d͡ʒ ɑː n
ऐनिमे	ɛː n ɪ m eː
होनहार	ɦ oː n ɦ ɑː ɾ
झोंपड़ा	d͡ʒ ʱ oː m p ɽ ɑː
विडूर	ʋ ɪ ɖ uː ɾ
संपादकीय	s ə m p ɑː d̪ ə k iː j
ज़ाया	z ɑː j ɑː
आपबीती	ɑː p b iː t̪ iː
पहले	p ɛː ʱ l eː
टेढ़ा	ʈ eː ɽ ʱ ɑː
मुख्यधारा	m ʊ kʰ j ə d̪ ʱ ɑː ɾ ɑː
कूटनीति	k uː ʈ n iː t̪ iː
जिल्द	d͡ʒ ɪ l d̪
ढेर	ɖ ʱ eː ɾ
चरण	t͡ʃ ə ɾ ə n
मोती	m oː t̪ iː
भर्ती	b ʱ ə ɾ t̪ iː
टीम	ʈ iː m
आदाब	ɑː d̪ ɑː b
अर्ज़	ə ɾ z
राशिफल	ɾ ɑː ʃ ɪ pʰ ə l
दृढ़	d̪ ɾ ɪ ɽ ʱ
सार्थ	s ɑː ɾ t̪ʰ
मोमो	m oː m oː
अजिल्द	ə d͡ʒ ɪ l d̪
पार्क	p ɑː ɾ k
आर्मेनिया	ɑː ɾ m eː n iː j ɑː
सहज	s ɛ ɦ ɛ d͡ʒ
नागरिकता	n aː ɡ r i k ə t̪ aː
अनातोली	ə n ɑː t̪ oː l iː
मूतना	m uː t̪ n ɑː
विष्णु	ʋ ɪ ʃ n uː
कोलकाता	k oː l k ɑː t̪ ɑː
कोहेनूर	k oː ɦ eː n uː ɾ
लिंगायत	l ɪ ŋ ɡ ɑː j ə t̪
रुचिरा	ɾ ʊ t͡ʃ ɪ ɾ ɑː
आक्रामकता	ɑː k ɾ ɑː m ə k t̪ ɑː
श्रीलंका	ʃ ɾ iː l ə ŋ k ɑː
लोकसाहित्य	l oː k s ɑː ɦ ɪ t̪ j
लाख	l ɑː kʰ
प्रस्तुति	p ɾ ə s t̪ ʊ t̪ iː
साही	s ɑː ɦ iː
कहानी	k ə ɦ ɑː n iː
उपयोगी	ʊ p j oː ɡ iː
ध्यानपूर्वक	d̪ ʱ j ɑː n p uː ɾ ʋ ə k
स्थित	s t̪ʰ ɪ t̪
उजला	ʊ d͡ʒ l ɑː
मैसूर	m ɛː s uː ɾ
वृद्ध	ʋ ɾ ɪ d̪ d̪ ʱ
निरपेक्ष	n ɪ ɾ p eː k ʃ
मृत्यु	m ɾ ɪ t̪ j uː
सीमा	s iː m ɑː
सर्ब	s ə ɾ b
याचिका	j ɑː t͡ʃ ɪ k ɑː
स्वजन	s ʋ ə d͡ʒ ə n
जवार	d͡ʒ ə ʋ ɑː ɾ
झुर्रियाँ	d͡ʒ ʱ ʊ ɾ ɾ iː j ɑ̃ː
उपासक	ʊ p ɑː s ə k
भ्रूण	b ʱ ɾ uː n
मादरचोद	m ɑː d̪ ə ɾ t͡ʃ oː d̪
ऊफ़ा	uː f ɑː
चाभी	t͡ʃ ɑː b ʱ iː
मंज़िल	m ə n z ɪ l
शाही	ʃ ɑː ɦ iː
भूख	b ʱ uː kʰ
रे	ɾ eː
राँची	ɾ ɑ̃ː t͡ʃ iː
आर्थिकी	ɑː ɾ t̪ʰ ɪ k iː
दुर्भावना	d̪ ʊ ɾ b ʱ ɑː ʋ n ɑː
झड़प	d͡ʒ ʱ ə ɽ ə p
वितरण	ʋ ɪ t̪ ɾ ə n
असली	ə s l iː
कल्टी	k ə l ʈ iː
कृतज्ञ	k ɾ ɪ t̪ ə ɡ j
बोरियत	b oː ɾ iː j ə t̪
अधीर	ə d̪ ʱ iː ɾ
समेटना	s ə m eː ʈ n ɑː
लगान	l ə ɡ ɑː n
हँसिया	ɦ ə̃ s iː j ɑː
मोबिलिटी	m oː b ɪ l ɪ ʈ iː
जलज	d͡ʒ ə l ə d͡ʒ
शतक	ʃ ə t̪ ə k
रांची	ɾ ɑː ɲ t͡ʃ iː
क्रेता	k ɾ eː t̪ ɑː
पेन्सिलवेनिया	p eː n s ɪ l ʋ eː n iː j ɑː
खिलना	kʰ ɪ l n ɑː
नन्हा	n ə n ɦ ɑː
सफेद	s ə pʰ eː d̪
बहरीन	b ɛː ʱ ɾ iː n
बंदी	b ə n d̪ iː
डबलिन	ɖ ə b l ɪ n
गुरु	ɡ ʊ ɾ uː
असहयोग	ə s ə ʱ j oː ɡ
फ़िरौन	f ɪ ɾ ɔː n
रूबरू	ɾ uː b ɾ uː
बिजलीकरण	b ɪ d͡ʒ l iː k ə ɾ ə n
अंतर्गत	ə n t̪ ə ɾ ɡ ə t̪
अरदली	ə ɾ d̪ ə l iː
टोकरा	ʈ oː k ɾ ɑː
पौने	p ɔː n eː
कोथमीर	k oː t̪ʰ m iː ɾ
ऑक्सफ़ोर्ड	ɔː k s f oː ɾ ɖ
फ़ंतासी	f ə n t̪ ɑː s iː
बेटा	b eː ʈ ɑː
पूत	p uː t̪
नज्द	n ə d͡ʒ d̪
पोशाक	p oː ʃ ɑː k
अमिट	ə m ɪ ʈ
फ़रात	f ə ɾ ɑː t̪
आयत	ɑː j ə t̪
कोट	k oː ʈ
मेहमान	m eː ʱ m ɑː n
अलसाना	ə l s ɑː n ɑː
छायावाद	t͡ʃʰ ɑː j ɑː ʋ ɑː d̪
मधुमेह	m ə d̪ ʱ uː m eː ʱ
संप्रदाय	s ə m p ɾ ə d̪ ɑː j
स्थापत्य	s t̪ʰ ɑː p ə t̪ j
उत्तोलन	ʊ t̪ t̪ oː l ə n
पालक	p ɑː l ə k
सुखपूर्वक	s ʊ kʰ p uː ɾ ʋ ə k
हुम्मुस	ɦ ʊ m m ʊ s
प्याज	p j ɑː d͡ʒ
चाहत	t͡ʃ ɑː ɦ ə t̪
सूत	s uː t̪
पहरेदार	p ɛː ʱ ɾ eː d̪ ɑː ɾ
डेनमार्क	ɖ eː n m ɑː ɾ k
नाव	n ɑː ʋ
नर्मदा	n ə ɾ m ə d̪ ɑː
धकेलना	d̪ ʱ ə k eː l n ɑː
परिकलित्र	p ə ɾ ɪ k ə l ɪ t̪ ɾ
दीपक	d̪ iː p ə k
अम्माँ	ə m m ɑ̃ː
आण्विक	ɑː n ʋ ɪ k
थकावट	t̪ʰ ə k ɑː ʋ ə ʈ
ज़ेहन	z ɛː ʱ n
पक्का	p ə k k ɑː
वर्दीधारी	ʋ ə ɾ d̪ iː d̪ ʱ ɑː ɾ iː
पचाना	p ə t͡ʃ ɑː n ɑː
साहूकार	s ɑː ɦ uː k ɑː ɾ
बिरयानी	b ɪ ɾ j ɑː n iː
प्रतिमाह	p ɾ ə t̪ ɪ m ɑː ʱ
जातीय	d͡ʒ ɑː t̪ iː j
डाइनोसर	ɖ aː i n o s ə r
रंगरूट	ɾ ə ŋ ɡ ɾ uː ʈ
वर्णविपर्यास	ʋ ə ɾ n ə ʋ ɪ p ə ɾ j ɑː s
विभीषिका	ʋ ɪ b ʱ iː ʃ ɪ k ɑː
नस	n ə s
ऊपरी	uː p ɾ iː
डोर	ɖ oː ɾ
महायुद्ध	m ə ɦ ɑː j ʊ d̪ d̪ ʱ
शौकत	ʃ ɔː k ə t̪
फ़रमान	f ə ɾ m ɑː n
अविकारी	ə ʋ ɪ k ɑː ɾ iː
मूर्तिमान	m uː ɾ t̪ iː m ɑː n
आमवात	ɑː m ʋ ɑː t̪
ओहायो	oː ɦ ɑː j oː
मस्तिष्क	m ə s t̪ ɪ ʃ k
ऋषि	ɾ ɪ ʃ iː
बटोरना	b ə ʈ oː ɾ n ɑː
ज़मीनी	z ə m iː n iː
ईश्वर	iː ʃ ʋ ə ɾ
युग्मनज	j ʊ ɡ m ə n ə d͡ʒ
कॉमेडियन	k ɔː m eː ɖ iː j ə n
जिनका	d͡ʒ ɪ n k ɑː
पेशी	p eː ʃ iː
जनतंत्र	d͡ʒ ə n t̪ ə n t̪ ɾ
नियंत्रित	n iː j ə n t̪ ɾ ɪ t̪
सीढ़ी	s iː ɽ ʱ iː
च्वॉइस	t͡ʃ ʋ ɔː ɪ s
सूई	s uː iː
वहम	ʋ ə ʱ m
नोचना	n oː t͡ʃ n ɑː
प्रतिमा	p ɾ ə t̪ ɪ m ɑː
पैदाइशी	p ɛː d̪ ɑː ɪ ʃ iː
तौहीन	t̪ ɔː ɦ iː n
उरुमची	ʊ ɾ ʊ m t͡ʃ iː
कुश्ती	k ʊ ʃ t̪ iː
पंचायती	p ə ɲ t͡ʃ ɑː j ə t̪ iː
दाब	d̪ ɑː b
ऐश्वर्य	ɛː ʃ ʋ ə ɾ j
सुझाना	s ʊ d͡ʒ ʱ ɑː n ɑː
लेखा	l eː kʰ ɑː
मसीह	m ə s iː ʱ
आकाशवाणी	ɑː k ɑː ʃ ʋ ɑː n iː
पुतना	p ʊ t̪ n ɑː
देहरादून	d̪ eː ʱ ɾ ɑː d̪ uː n
मीत	m iː t̪
ताज़ा	t̪ ɑː z ɑː
मुनीम	m ʊ n iː m
गेरू	ɡ eː ɾ uː
अर्थपूर्ण	ə ɾ t̪ʰ ə p uː ɾ n
मौलवी	m ɔː l ʋ iː
संवाद	s ə m ʋ ɑː d̪
भाँजना	b ʱ ɑ̃ː d͡ʒ n ɑː
भूयाति	b ʱ uː j ɑː t̪ iː
व्युत्क्रम	ʋ j ʊ t̪ k ɾ ə m
देशभक्ति	d̪ eː ʃ b ʱ ə k t̪ iː
शारीरिक	ʃ ɑː ɾ iː ɾ ɪ k
वर्चुअल	ʋ ə ɾ t͡ʃ ʊ ə l
उद्भव	ʊ d̪ b ʱ ə ʋ
बुत	b ʊ t̪
कमिश्नर	k ə m ɪ ʃ n ə ɾ
देहरा	d̪ eː ʱ ɾ ɑː
कमेटी	k ə m eː ʈ iː
रसभरी	ɾ ə s b ʱ ə ɾ iː
अनुनासिकता	ə n ʊ n ɑː s ɪ k t̪ ɑː
राह	ɾ ɑː ʱ
फेंकना	pʰ eː ŋ k n ɑː
विश्वासघात	ʋ ɪ ʃ ʋ ɑː s ɡ ʱ ɑː t̪
कलमकारी	k ə l ə m k ɑː ɾ iː
रौज़न	ɾ ɔː z ə n
रुकना	ɾ ʊ k n ɑː
हथियार	ɦ ə t̪ʰ iː j ɑː ɾ
चुप्पी	t͡ʃ ʊ p p iː
कंबल	k ə m b ə l
खुलापन	kʰ ʊ l ɑː p ə n
आठवां	ɑː ʈʰ ʋ ɑ̃ː
गुमनाम	ɡ ʊ m n ɑː m
यानाति	j ɑː n ɑː t̪ iː
छलिया	t͡ʃʰ ə l iː j ɑː
निर्देशन	n ɪ ɾ d̪ eː ʃ ə n
डिमांड	ɖ ɪ m ɑː n ɖ
अर्जुन	ə ɾ d͡ʒ ʊ n
तबादला	t̪ ə b ɑː d̪ l ɑː
रिवाज़	ɾ ɪ ʋ ɑː z
कोठा	k oː ʈʰ ɑː
चंदा	t͡ʃ ə n d̪ ɑː
आतंकमय	ɑː t̪ ə ŋ k m ə j
बखान	b ə kʰ ɑː n
झगड़ालू	d͡ʒ ʱ ə ɡ ɽ ɑː l uː
सोवियत	s oː ʋ iː j ə t̪
सार्वभौमिक	s ɑː ɾ ʋ ə b ʱ ɔː m ɪ k
नेकदिल	n eː k d̪ ɪ l
बुआई	b ʊ ɑː iː
गलबाँही	ɡ ə l b ɑ̃ː ɦ iː
दलदल	d̪ ə l ə d̪ ə l
कवित्त	k ə ʋ ɪ t̪ t̪
गुणांक	ɡ ʊ n ɑː ŋ k
लिखाई	l ɪ kʰ ɑː iː
मातृभाषा	m ɑː t̪ ɾ ɪ b ʱ ɑː ʃ ɑː
कमोबेश	k ə m oː b eː ʃ
हड्डी	ɦ ə ɖ ɖ iː
चव्वन	t͡ʃ ə ʋ ʋ ə n
खरब	kʰ ə ɾ ə b
उज़बेक	ʊ z b eː k
प्रातः	p ɾ ɑː t̪ əʰ
लेटना	l e ʈ n a
ठिकाना	ʈʰ ɪ k ɑː n ɑː
दक्खिन	d̪ ə k kʰ ɪ n
अवध	ə ʋ ə d̪ ʱ
खिंचाव	kʰ ɪ ɲ t͡ʃ ɑː ʋ
प्रशासन	p ɾ ə ʃ ɑː s ə n
तनाव	t̪ ə n ɑː ʋ
धुंधला	d̪ ʱ ʊ n d̪ ʱ l ɑː
तटस्थ	t̪ ə ʈ ə s t̪ʰ
नवनीत	n ə ʋ n iː t̪
तंबोल	t̪ ə m b oː l
समर्थ	s ə m ə ɾ t̪ʰ
चौवन	t͡ʃ ɔː ʋ ə n
सदमा	s ə d̪ m ɑː
भूमिति	b ʱ uː m ɪ t̪ iː
तर्कशास्त्र	t̪ ə ɾ k ʃ ɑː s t̪ ɾ
पर्वत	p ə ɾ ʋ ə t̪
बावजूद	b ɑː ʋ d͡ʒ uː d̪
आईला	ɑː iː l ɑː
वरियाली	ʋ ə ɾ iː j ɑː l iː
नियमित	n iː j ə m ɪ t̪
झपकी	d͡ʒ ʱ ə p k iː
टिप्पणी	ʈ ɪ p p ə n iː
घेरना	ɡ ʱ eː ɾ n ɑː
श्वान	ʃ ʋ ɑː n
पैंसठ	p ɛː n s ə ʈʰ
तुंग	t̪ ʊ ŋ ɡ
कर्ता	k ə ɾ t̪ ɑː
मसल	m ə s ə l
हज़ार	ɦ ə z ɑː ɾ
बेज़बान	b eː z b ɑː n
चलवाना	t͡ʃ ə l ʋ ɑː n ɑː
बैर	b ɛː ɾ
अंग्रेज़ी	ə ŋ ɡ ɾ eː z iː
मछली	m ə t͡ʃʰ l iː
टोली	ʈ oː l iː
फल	pʰ ə l
अग्निशामक	ə ɡ n ɪ ʃ ɑː m ə k
साझेदारी	s ɑː d͡ʒ ʱ eː d̪ ɑː ɾ iː
मंडराना	m ə n ɖ ɾ ɑː n ɑː
दवाई	d̪ ə ʋ ɑː iː
पहला	p ɛː ʱ l ɑː
अभिक्रिया	ə b ʱ ɪ k ɾ iː j ɑː
सेटेलाईट	s eː ʈ eː l ɑː iː ʈ
लात	l ɑː t̪
बहुवचन	b ə ɦ ʊ ʋ ə t͡ʃ ə n
मुद्दा	m ʊ d̪ d̪ ɑː
मीठा	m iː ʈʰ ɑː
पिरमिड	p ɪ ɾ m ɪ ɖ
पेशा	p eː ʃ ɑː
उम्मीद्वार	ʊ m m iː d̪ ʋ ɑː ɾ
द्रव्यमान	d̪ ɾ ə ʋ j ə m ɑː n
वहशत	ʋ ə ʱ ʃ ə t̪
सम	s ə m
प्रस्ताव	p ɾ ə s t̪ ɑː ʋ
सर्वसम्मति	s ə ɾ ʋ s ə m m ə t̪ iː
सकना	s ə k n ɑː
संयंत्र	s ə̃ j ə n t̪ ɾ
लोकोक्ति	l oː k oː k t̪ iː
साइप्रस	s ɑː ɪ p ɾ ə s
निवासी	n ɪ ʋ ɑː s iː
बंदगी	b ə n d̪ ə ɡ iː
छुपाना	t͡ʃʰ ʊ p ɑː n ɑː
सलूक	s ə l uː k
समुच्चयबोधक	s ə m ʊ t͡ʃ t͡ʃ ə j b oː d̪ ʱ ə k
नटखट	n ə ʈ kʰ ə ʈ
छविमयी	t͡ʃʰ ə ʋ ɪ m ə j iː
उचक्का	ʊ t͡ʃ ə k k ɑː
बाद	b ɑː d̪
बापू	b ɑː p uː
ज़मीन	z ə m iː n
संश्लिष्ट	s ə n ʃ l ɪ ʃ ʈ
भूमिका	b ʱ uː m ɪ k ɑː
दुर्भावनापूर्ण	d̪ ʊ ɾ b ʱ ɑː ʋ n ɑː p uː ɾ n
अष्टभुज	ə ʃ ʈ b ʱ ʊ d͡ʒ
छूटना	t͡ʃʰ uː ʈ n ɑː
यूरेनियम	j uː ɾ eː n iː j ə m
पृथक्करण	p ɾ ɪ t̪ʰ ə k k ə ɾ ə n
मात्रक	m ɑː t̪ ɾ ə k
दस	d̪ ə s
मूंछ	m uː ɲ t͡ʃʰ
फ़ालतू	f ɑː l t̪ uː
बसना	b ə s n ɑː
कनिष्ठा	k ə n ɪ ʃ ʈʰ ɑː
अजायबघर	ə d͡ʒ ɑː j ə b ɡ ʱ ə ɾ
हरेक	ɦ ə ɾ eː k
रोड़ा	ɾ oː ɽ ɑː
भूलभुलैया	b ʱ uː l b ʱ ʊ l ə iː j ɑː
पढ़ना	p ə ɽ ʱ n ɑː
समकोण	s ə m k oː n
लाइम	l ɑː ɪ m
सिकोड़ना	s ɪ k oː ɽ n ɑː
टूथपेस्ट	ʈ uː t̪ʰ p eː s ʈ
उलझाना	ʊ l d͡ʒ ʱ ɑː n ɑː
विषयवस्तु	ʋ ɪ ʃ ə j ʋ ə s t̪ uː
संकट	s ə ŋ k ə ʈ
मानववाद	m ɑː n ə ʋ ʋ ɑː d̪
खींच	kʰ iː ɲ t͡ʃ
चूतड़	t͡ʃ uː t̪ ə ɽ
व्यक्त	ʋ j ə k t̪
